# framepath,image_u,image_v,width,height,confidence,classId,className,frameId
03898.png,592,427,16,13,0.720703,2,car,3898
03898.png,628,439,38,32,0.634277,2,car,3898
03898.png,881,503,270,269,0.95166,7,truck,3898
03898.png,569,431,34,38,0.735352,7,truck,3898
03899.png,640,718,1280,219,0.82373,2,car,3899
03899.png,148.5,543,295,207,0.786133,2,car,3899
03899.png,530,445,60,43,0.784668,2,car,3899
03899.png,389.5,421,37,13,0.738281,2,car,3899
03899.png,592.5,427,17,13,0.723145,2,car,3899
03899.png,628,440,38,32,0.693848,2,car,3899
03899.png,882,503,270,269,0.94873,7,truck,3899
03899.png,570.5,432,33,39,0.729004,7,truck,3899
03900.png,640,718,1280,211,0.812012,2,car,3900
03900.png,387,420,38,14,0.755859,2,car,3900
03900.png,530,445,60,43,0.755371,2,car,3900
03900.png,148,543,296,205,0.719238,2,car,3900
03900.png,592.5,426,17,12,0.717773,2,car,3900
03900.png,629.5,439,37,31,0.615234,2,car,3900
03900.png,883.5,502,271,270,0.94873,7,truck,3900
03900.png,570,431,32,38,0.721191,7,truck,3900
03900.png,450,419,36,18,0.524414,7,truck,3900
03901.png,639,719,1278,217,0.804688,2,car,3901
03901.png,530,445,60,43,0.772949,2,car,3901
03901.png,593,426,16,12,0.714844,2,car,3901
03901.png,150.5,546,297,208,0.701172,2,car,3901
03901.png,629.5,439,37,31,0.601074,2,car,3901
03901.png,883.5,502,273,270,0.945312,7,truck,3901
03901.png,570.5,431,33,38,0.730957,7,truck,3901
03902.png,530,444,60,42,0.822754,2,car,3902
03902.png,640,719,1280,221,0.773438,2,car,3902
03902.png,593,426,16,12,0.742676,2,car,3902
03902.png,150.5,549,299,212,0.708496,2,car,3902
03902.png,629.5,439,37,31,0.621094,2,car,3902
03902.png,381.5,420,39,14,0.506348,2,car,3902
03902.png,883.5,504,273,271,0.946777,7,truck,3902
03902.png,570.5,431,33,38,0.717773,7,truck,3902
03903.png,639,718,1278,206,0.823242,2,car,3903
03903.png,530,444,60,42,0.80957,2,car,3903
03903.png,593.5,426,17,13,0.753418,2,car,3903
03903.png,378.5,420,39,14,0.729004,2,car,3903
03903.png,151,549,300,211,0.643555,2,car,3903
03903.png,629,439,38,31,0.631348,2,car,3903
03903.png,885,509,274,277,0.95166,7,truck,3903
03903.png,570.5,432,33,39,0.720703,7,truck,3903
03903.png,348.5,372,9,12,0.537109,9,traffic light,3903
03904.png,530.5,445,61,43,0.850586,2,car,3904
03904.png,639,718,1278,208,0.797363,2,car,3904
03904.png,593,426,16,13,0.758789,2,car,3904
03904.png,375,420,38,14,0.723145,2,car,3904
03904.png,152,545,304,210,0.67334,2,car,3904
03904.png,629,439,38,31,0.666992,2,car,3904
03904.png,886.5,508,275,277,0.95166,7,truck,3904
03904.png,570,432,32,39,0.720703,7,truck,3904
03905.png,530.5,443,61,42,0.840332,2,car,3905
03905.png,639,719,1278,211,0.794434,2,car,3905
03905.png,593.5,426,17,13,0.73584,2,car,3905
03905.png,152,543,304,205,0.682617,2,car,3905
03905.png,371,420,40,15,0.669922,2,car,3905
03905.png,629.5,438,37,31,0.644531,2,car,3905
03905.png,886.5,507,275,277,0.95166,7,truck,3905
03905.png,570,431,32,38,0.738281,7,truck,3905
03906.png,530,444,60,42,0.817871,2,car,3906
03906.png,640,719,1280,215,0.79248,2,car,3906
03906.png,153,544,306,207,0.778809,2,car,3906
03906.png,593,425,16,12,0.725586,2,car,3906
03906.png,369,420,42,15,0.724121,2,car,3906
03906.png,629.5,438,37,31,0.651367,2,car,3906
03906.png,886,506,278,275,0.949707,7,truck,3906
03906.png,570.5,431,33,37,0.746582,7,truck,3906
03907.png,530,444,60,42,0.806152,2,car,3907
03907.png,153.5,543,307,205,0.793457,2,car,3907
03907.png,639,718,1278,213,0.771484,2,car,3907
03907.png,593,425,16,12,0.722656,2,car,3907
03907.png,365,420,42,16,0.70752,2,car,3907
03907.png,629.5,438,37,31,0.614746,2,car,3907
03907.png,886,507,280,277,0.946289,7,truck,3907
03907.png,570.5,431,33,38,0.75,7,truck,3907
03908.png,530.5,443,61,41,0.852051,2,car,3908
03908.png,639,718,1278,207,0.781738,2,car,3908
03908.png,154,543,308,203,0.775391,2,car,3908
03908.png,593,424,16,12,0.705078,2,car,3908
03908.png,360,420,40,16,0.695312,2,car,3908
03908.png,629.5,438,37,31,0.655762,2,car,3908
03908.png,660,428,20,19,0.555176,2,car,3908
03908.png,886.5,506,277,278,0.950684,7,truck,3908
03908.png,570.5,431,33,37,0.734863,7,truck,3908
03909.png,155.5,543,309,203,0.876953,2,car,3909
03909.png,530,444,60,42,0.853027,2,car,3909
03909.png,640,719,1280,209,0.782227,2,car,3909
03909.png,357.5,421,41,16,0.760254,2,car,3909
03909.png,593,427,16,13,0.759766,2,car,3909
03909.png,629,439,38,32,0.724609,2,car,3909
03909.png,885,510,280,281,0.946289,7,truck,3909
03909.png,570.5,431,33,37,0.704102,7,truck,3909
03910.png,156.5,543,311,205,0.869141,2,car,3910
03910.png,531,443,60,42,0.858398,2,car,3910
03910.png,640,718,1280,206,0.794922,2,car,3910
03910.png,593,425,16,13,0.736328,2,car,3910
03910.png,629,438,38,31,0.679199,2,car,3910
03910.png,888,506,278,278,0.948242,7,truck,3910
03910.png,570,431,32,37,0.700684,7,truck,3910
03911.png,156,544,312,204,0.782715,2,car,3911
03911.png,640,718,1280,210,0.768066,2,car,3911
03911.png,531.5,444,59,41,0.730957,2,car,3911
03911.png,593,427,16,13,0.717773,2,car,3911
03911.png,629,439,38,32,0.629395,2,car,3911
03911.png,350.5,421,45,17,0.615234,2,car,3911
03911.png,888.5,507,279,279,0.94873,7,truck,3911
03911.png,570.5,431,33,37,0.710449,7,truck,3911
03912.png,157,542,312,204,0.849609,2,car,3912
03912.png,531,444,60,41,0.759766,2,car,3912
03912.png,640,719,1280,218,0.753418,2,car,3912
03912.png,593,425,16,12,0.719727,2,car,3912
03912.png,629.5,439,39,32,0.649902,2,car,3912
03912.png,347.5,421,45,17,0.606445,2,car,3912
03912.png,889.5,506,279,277,0.949707,7,truck,3912
03912.png,570.5,431,33,37,0.702148,7,truck,3912
03912.png,420,420,44,22,0.685547,7,truck,3912
03913.png,157.5,544,315,204,0.840332,2,car,3913
03913.png,640,719,1280,208,0.807129,2,car,3913
03913.png,593,425,16,12,0.724121,2,car,3913
03913.png,531,444,60,42,0.699707,2,car,3913
03913.png,629.5,439,39,32,0.640137,2,car,3913
03913.png,343,421,46,18,0.627441,2,car,3913
03913.png,888,508,282,281,0.945312,7,truck,3913
03913.png,570,431,32,38,0.725586,7,truck,3913
03913.png,416.5,420,45,22,0.664551,7,truck,3913
03913.png,531,444,58,42,0.508301,7,truck,3913
03914.png,158,544,316,207,0.84668,2,car,3914
03914.png,639,719,1278,212,0.79834,2,car,3914
03914.png,339.5,421,47,18,0.779297,2,car,3914
03914.png,531,444,60,41,0.744629,2,car,3914
03914.png,593.5,427,17,13,0.744141,2,car,3914
03914.png,629,439,38,32,0.679688,2,car,3914
03914.png,890,507,284,279,0.946289,7,truck,3914
03914.png,570.5,431,33,37,0.699707,7,truck,3914
03914.png,413.5,420,45,22,0.547852,7,truck,3914
03915.png,159.5,542,317,206,0.891113,2,car,3915
03915.png,640,719,1280,213,0.810059,2,car,3915
03915.png,531.5,442,59,42,0.762207,2,car,3915
03915.png,335,419,48,18,0.751953,2,car,3915
03915.png,592.5,425,17,13,0.728027,2,car,3915
03915.png,629,437,38,31,0.677734,2,car,3915
03915.png,658,426,20,19,0.569824,2,car,3915
03915.png,893,506,294,281,0.939453,7,truck,3915
03915.png,570.5,430,33,37,0.728516,7,truck,3915
03915.png,531,442,58,41,0.50293,7,truck,3915
03916.png,159.5,544,319,211,0.877441,2,car,3916
03916.png,639,719,1278,211,0.833008,2,car,3916
03916.png,532.5,444,59,42,0.819824,2,car,3916
03916.png,593,427,16,13,0.751465,2,car,3916
03916.png,629.5,439,39,32,0.662109,2,car,3916
03916.png,331.5,422,49,19,0.524902,2,car,3916
03916.png,896,508,294,281,0.929688,7,truck,3916
03916.png,570,431,34,37,0.709473,7,truck,3916
03916.png,406.5,421,47,24,0.59668,7,truck,3916
03917.png,160.5,543,319,209,0.896973,2,car,3917
03917.png,533.5,444,59,42,0.84668,2,car,3917
03917.png,640,718,1280,212,0.820312,2,car,3917
03917.png,629.5,440,39,32,0.736328,2,car,3917
03917.png,593,427,16,13,0.704102,2,car,3917
03917.png,899,508,304,280,0.926758,7,truck,3917
03917.png,403,421,48,24,0.720703,7,truck,3917
03917.png,570,432,34,37,0.717285,7,truck,3917
03918.png,160.5,548,319,218,0.866699,2,car,3918
03918.png,532,442,58,42,0.79834,2,car,3918
03918.png,640,719,1280,219,0.790527,2,car,3918
03918.png,629.5,438,39,31,0.704102,2,car,3918
03918.png,593,424,16,12,0.686035,2,car,3918
03918.png,321.5,420,51,19,0.595215,2,car,3918
03918.png,658,427,20,19,0.585938,2,car,3918
03918.png,891.5,507,285,282,0.936035,7,truck,3918
03918.png,570.5,430,33,37,0.724609,7,truck,3918
03918.png,400.5,419,49,24,0.638184,7,truck,3918
03919.png,161.5,544,321,209,0.87793,2,car,3919
03919.png,640,718,1280,207,0.761719,2,car,3919
03919.png,532,446,60,42,0.742188,2,car,3919
03919.png,593.5,428,17,12,0.681641,2,car,3919
03919.png,629.5,442,41,33,0.619141,2,car,3919
03919.png,317.5,423,53,19,0.516602,2,car,3919
03919.png,893.5,510,285,281,0.946289,7,truck,3919
03919.png,396,423,50,25,0.8125,7,truck,3919
03919.png,570,433,34,36,0.747559,7,truck,3919
03920.png,161.5,540,321,207,0.847168,2,car,3920
03920.png,640,719,1280,211,0.827148,2,car,3920
03920.png,531,442,60,42,0.717773,2,car,3920
03920.png,629.5,438,39,32,0.658691,2,car,3920
03920.png,593,425,18,13,0.654785,2,car,3920
03920.png,658.5,427,19,19,0.614258,2,car,3920
03920.png,312.5,419,53,20,0.550293,2,car,3920
03920.png,892.5,506,285,281,0.943848,7,truck,3920
03920.png,392,420,52,25,0.756348,7,truck,3920
03920.png,568,429,36,36,0.729492,7,truck,3920
03920.png,530,442,58,41,0.555664,7,truck,3920
03921.png,640,719,1280,219,0.824707,2,car,3921
03921.png,162.5,543,323,208,0.797852,2,car,3921
03921.png,532,443,60,42,0.758301,2,car,3921
03921.png,629,438,40,32,0.722656,2,car,3921
03921.png,593,426,16,13,0.67041,2,car,3921
03921.png,307.5,421,55,20,0.664062,2,car,3921
03921.png,658,428,20,20,0.59375,2,car,3921
03921.png,893.5,506,285,284,0.941895,7,truck,3921
03921.png,389.5,420,53,25,0.796387,7,truck,3921
03921.png,570.5,430,35,36,0.697754,7,truck,3921
03921.png,315,366,8,14,0.534668,9,traffic light,3921
03922.png,640,719,1280,212,0.808594,2,car,3922
03922.png,531,448,62,41,0.791504,2,car,3922
03922.png,162.5,544,323,207,0.770508,2,car,3922
03922.png,593,430,16,13,0.725586,2,car,3922
03922.png,629,443,40,32,0.725586,2,car,3922
03922.png,658,433,20,19,0.543457,2,car,3922
03922.png,893.5,512,287,284,0.948242,7,truck,3922
03922.png,385.5,424,55,25,0.786133,7,truck,3922
03922.png,570.5,435,33,37,0.746094,7,truck,3922
03922.png,303,424,54,20,0.561035,7,truck,3922
03923.png,640,718,1280,214,0.812012,2,car,3923
03923.png,530.5,440,63,40,0.790039,2,car,3923
03923.png,163.5,538,325,206,0.742188,2,car,3923
03923.png,592.5,424,17,13,0.716309,2,car,3923
03923.png,629.5,436,39,31,0.693359,2,car,3923
03923.png,658.5,426,19,19,0.690918,2,car,3923
03923.png,299,419,54,21,0.606934,2,car,3923
03923.png,893,504,288,281,0.931641,7,truck,3923
03923.png,380,418,56,26,0.77832,7,truck,3923
03923.png,570,428,32,36,0.710938,7,truck,3923
03924.png,640,719,1280,215,0.808105,2,car,3924
03924.png,164,540,326,208,0.807129,2,car,3924
03924.png,530.5,441,61,41,0.796387,2,car,3924
03924.png,657.5,426,19,19,0.706543,2,car,3924
03924.png,592,423,16,13,0.703125,2,car,3924
03924.png,629,436,40,31,0.679199,2,car,3924
03924.png,293.5,419,55,21,0.575684,2,car,3924
03924.png,894,507,288,288,0.92334,7,truck,3924
03924.png,376.5,419,57,27,0.803223,7,truck,3924
03924.png,570,428,32,36,0.684082,7,truck,3924
03924.png,1266.5,331,25,27,0.540039,74,clock,3924
03925.png,640,719,1280,223,0.84375,2,car,3925
03925.png,532.5,444,59,41,0.833008,2,car,3925
03925.png,164.5,542,327,207,0.802246,2,car,3925
03925.png,628,441,40,32,0.746582,2,car,3925
03925.png,592,428,16,13,0.705078,2,car,3925
03925.png,895.5,512,289,288,0.946289,7,truck,3925
03925.png,570.5,432,33,36,0.662109,7,truck,3925
03925.png,371,422,58,27,0.618164,7,truck,3925
03926.png,532.5,440,59,41,0.84082,2,car,3926
03926.png,165,537,328,201,0.816895,2,car,3926
03926.png,639,718,1278,211,0.797852,2,car,3926
03926.png,593.5,422,17,13,0.743164,2,car,3926
03926.png,628.5,435,39,31,0.679688,2,car,3926
03926.png,658.5,424,19,19,0.629883,2,car,3926
03926.png,895.5,507,289,288,0.910645,7,truck,3926
03926.png,367,417,60,28,0.783691,7,truck,3926
03926.png,570.5,426,33,36,0.722656,7,truck,3926
03926.png,286,417,52,21,0.537109,7,truck,3926
03927.png,640,719,1280,214,0.863281,2,car,3927
03927.png,533,446,58,41,0.788086,2,car,3927
03927.png,165.5,548,331,207,0.786133,2,car,3927
03927.png,629.5,442,41,32,0.782227,2,car,3927
03927.png,593.5,429,17,13,0.723145,2,car,3927
03927.png,658.5,431,19,19,0.55127,2,car,3927
03927.png,896,513,290,291,0.939453,7,truck,3927
03927.png,363,423,62,28,0.834961,7,truck,3927
03927.png,570,433,32,36,0.752441,7,truck,3927
03928.png,166.5,538,331,201,0.796387,2,car,3928
03928.png,640,718,1280,210,0.79248,2,car,3928
03928.png,592.5,423,17,14,0.702148,2,car,3928
03928.png,628.5,436,39,31,0.694824,2,car,3928
03928.png,533,440,58,41,0.659668,2,car,3928
03928.png,658.5,425,19,19,0.658203,2,car,3928
03928.png,896.5,505,293,286,0.905273,7,truck,3928
03928.png,358.5,417,63,28,0.76123,7,truck,3928
03928.png,570.5,427,31,36,0.730957,7,truck,3928
03928.png,532,440,56,41,0.510254,7,truck,3928
03928.png,58,316,10,21,0.516602,9,traffic light,3928
03929.png,166,538,332,201,0.803223,2,car,3929
03929.png,640,718,1280,210,0.788086,2,car,3929
03929.png,627.5,434,39,32,0.762695,2,car,3929
03929.png,532,439,58,42,0.699219,2,car,3929
03929.png,592,422,16,14,0.675293,2,car,3929
03929.png,657,424,20,19,0.62207,2,car,3929
03929.png,274.5,415,41,21,0.566895,2,car,3929
03929.png,897.5,506,293,291,0.796875,7,truck,3929
03929.png,352.5,416,65,29,0.753906,7,truck,3929
03929.png,570,427,32,37,0.733887,7,truck,3929
03929.png,298,359,8,14,0.526855,9,traffic light,3929
03929.png,1183,362,32,50,0.530762,11,stop sign,3929
03930.png,640,719,1280,210,0.780273,2,car,3930
03930.png,167,544,332,203,0.775879,2,car,3930
03930.png,628.5,441,41,32,0.773438,2,car,3930
03930.png,591.5,428,17,14,0.660156,2,car,3930
03930.png,532,445,58,41,0.633301,2,car,3930
03930.png,658.5,429,19,18,0.510742,2,car,3930
03930.png,272.5,419,35,20,0.50293,2,car,3930
03930.png,896.5,513,289,293,0.942871,7,truck,3930
03930.png,346.5,422,67,29,0.765137,7,truck,3930
03930.png,570.5,432,33,36,0.745605,7,truck,3930
03930.png,531.5,445,55,40,0.552734,7,truck,3930
03930.png,1198,366,32,52,0.510254,11,stop sign,3930
03931.png,628,434,40,31,0.742676,2,car,3931
03931.png,533.5,437,59,40,0.741211,2,car,3931
03931.png,640,719,1280,226,0.728027,2,car,3931
03931.png,167,539,334,201,0.719727,2,car,3931
03931.png,593,421,16,13,0.635254,2,car,3931
03931.png,657.5,423,19,19,0.562012,2,car,3931
03931.png,898.5,508,295,291,0.898926,7,truck,3931
03931.png,341,416,68,30,0.814941,7,truck,3931
03931.png,570,425,32,36,0.758789,7,truck,3931
03932.png,168.5,548,335,209,0.874023,2,car,3932
03932.png,640,719,1280,211,0.809082,2,car,3932
03932.png,628.5,438,41,32,0.754395,2,car,3932
03932.png,533.5,441,59,40,0.682617,2,car,3932
03932.png,658,427,20,19,0.64209,2,car,3932
03932.png,593,425,16,13,0.637207,2,car,3932
03932.png,898,511,292,296,0.92041,7,truck,3932
03932.png,336,419,68,30,0.813477,7,truck,3932
03932.png,569,430,32,37,0.715332,7,truck,3932
03932.png,532.5,441,57,40,0.534668,7,truck,3932
03933.png,168.5,544,335,206,0.875488,2,car,3933
03933.png,640,719,1280,209,0.821289,2,car,3933
03933.png,627.5,437,39,32,0.720215,2,car,3933
03933.png,532.5,441,59,40,0.694824,2,car,3933
03933.png,656,425,20,18,0.689453,2,car,3933
03933.png,592,425,18,13,0.580078,2,car,3933
03933.png,898,509,294,290,0.936035,7,truck,3933
03933.png,331.5,419,69,31,0.799316,7,truck,3933
03933.png,569,429,32,36,0.711426,7,truck,3933
03933.png,531,441,56,40,0.514648,7,truck,3933
03934.png,168.5,538,335,200,0.858887,2,car,3934
03934.png,640,719,1280,209,0.832031,2,car,3934
03934.png,532.5,439,59,41,0.706055,2,car,3934
03934.png,592,423,16,14,0.660645,2,car,3934
03934.png,627.5,435,39,32,0.657715,2,car,3934
03934.png,656,424,20,18,0.605469,2,car,3934
03934.png,898,511,296,298,0.903809,7,truck,3934
03934.png,325.5,417,71,32,0.810547,7,truck,3934
03934.png,570,427,32,37,0.695801,7,truck,3934
03935.png,169.5,539,335,200,0.90918,2,car,3935
03935.png,533,441,58,40,0.848145,2,car,3935
03935.png,640,718,1280,202,0.831543,2,car,3935
03935.png,627,438,40,32,0.723633,2,car,3935
03935.png,592.5,424,15,12,0.629395,2,car,3935
03935.png,656.5,428,19,19,0.600098,2,car,3935
03935.png,899,511,298,295,0.908203,7,truck,3935
03935.png,320,419,68,32,0.70166,7,truck,3935
03935.png,570,431,32,37,0.651855,7,truck,3935
03936.png,170.5,540,341,202,0.902832,2,car,3936
03936.png,533.5,440,57,40,0.844727,2,car,3936
03936.png,640,718,1280,204,0.827637,2,car,3936
03936.png,626.5,437,39,32,0.700684,2,car,3936
03936.png,592,424,18,13,0.677246,2,car,3936
03936.png,656.5,426,19,19,0.646973,2,car,3936
03936.png,900,508,298,293,0.877441,7,truck,3936
03936.png,569,429,32,37,0.681152,7,truck,3936
03936.png,313,418,70,32,0.578125,7,truck,3936
03937.png,170,540,340,201,0.897949,2,car,3937
03937.png,640,719,1280,205,0.813965,2,car,3937
03937.png,532.5,440,57,41,0.805664,2,car,3937
03937.png,656,425,20,18,0.695312,2,car,3937
03937.png,625.5,437,37,32,0.686035,2,car,3937
03937.png,591.5,424,17,13,0.643555,2,car,3937
03937.png,449,418,24,10,0.611328,2,car,3937
03937.png,900,510,298,297,0.888184,7,truck,3937
03937.png,570,428,32,36,0.700684,7,truck,3937
03937.png,308.5,418,67,33,0.586426,7,truck,3937
03938.png,171,538,342,198,0.889648,2,car,3938
03938.png,533.5,441,57,40,0.842773,2,car,3938
03938.png,640,718,1280,206,0.840332,2,car,3938
03938.png,626.5,438,39,32,0.731445,2,car,3938
03938.png,656.5,428,19,19,0.647949,2,car,3938
03938.png,592.5,425,15,12,0.611328,2,car,3938
03938.png,900.5,509,297,294,0.917969,7,truck,3938
03938.png,570,430,32,36,0.652344,7,truck,3938
03939.png,170.5,537,341,198,0.865234,2,car,3939
03939.png,640,719,1280,205,0.839355,2,car,3939
03939.png,533.5,439,57,40,0.729492,2,car,3939
03939.png,443,418,26,11,0.703125,2,car,3939
03939.png,625,437,38,32,0.675781,2,car,3939
03939.png,656,426,20,19,0.647461,2,car,3939
03939.png,591,423,16,12,0.618652,2,car,3939
03939.png,900.5,508,297,296,0.902832,7,truck,3939
03939.png,570,429,32,37,0.718262,7,truck,3939
03939.png,297,418,64,35,0.520996,7,truck,3939
03940.png,171.5,537,341,194,0.913086,2,car,3940
03940.png,640,719,1280,211,0.84375,2,car,3940
03940.png,533.5,441,57,40,0.712402,2,car,3940
03940.png,626.5,438,39,32,0.696289,2,car,3940
03940.png,656,426,20,18,0.634766,2,car,3940
03940.png,591,425,14,13,0.557129,2,car,3940
03940.png,900.5,510,297,297,0.912109,7,truck,3940
03940.png,569,430,32,37,0.69873,7,truck,3940
03941.png,172,537,342,195,0.915039,2,car,3941
03941.png,640,719,1280,216,0.829102,2,car,3941
03941.png,625,438,38,31,0.65918,2,car,3941
03941.png,533.5,441,57,40,0.657227,2,car,3941
03941.png,656,426,20,18,0.639648,2,car,3941
03941.png,441,420,38,11,0.587402,2,car,3941
03941.png,900.5,510,297,297,0.914062,7,truck,3941
03941.png,569,430,32,37,0.731445,7,truck,3941
03941.png,288,419,66,36,0.574707,7,truck,3941
03942.png,172,538,344,195,0.902832,2,car,3942
03942.png,640,719,1280,217,0.813965,2,car,3942
03942.png,438,420,38,11,0.662109,2,car,3942
03942.png,533,441,58,40,0.643066,2,car,3942
03942.png,625,438,38,32,0.632324,2,car,3942
03942.png,656.5,426,19,18,0.615234,2,car,3942
03942.png,901.5,509,299,297,0.91748,7,truck,3942
03942.png,569,429,32,36,0.722168,7,truck,3942
03942.png,284.5,420,61,37,0.589844,7,truck,3942
03942.png,533.5,441,57,40,0.522949,7,truck,3942
03943.png,172,539,344,200,0.824707,2,car,3943
03943.png,533,441,58,40,0.820312,2,car,3943
03943.png,640,718,1280,211,0.804199,2,car,3943
03943.png,435.5,420,39,11,0.761719,2,car,3943
03943.png,625,438,38,32,0.625488,2,car,3943
03943.png,591,426,14,13,0.575195,2,car,3943
03943.png,901,511,300,300,0.92334,7,truck,3943
03943.png,569,431,32,37,0.693359,7,truck,3943
03944.png,173,538,346,200,0.897949,2,car,3944
03944.png,640,717,1280,212,0.82666,2,car,3944
03944.png,430.5,420,39,12,0.768555,2,car,3944
03944.png,532,442,58,40,0.753418,2,car,3944
03944.png,625.5,438,39,32,0.662109,2,car,3944
